full_arm,global_model,arm,k,mae,n_ligands
GEN9_A0_ROW_ONLY | NEAREST_OBSERVED@CENTRAL,GEN9_A0_ROW_ONLY,NEAREST_OBSERVED@CENTRAL,1,0.7575156334349555,143
GEN9_A2_END_d05 | SLOPE_L_s1_K3@RANDOM,GEN9_A2_END_d05,SLOPE_L_s1_K3@RANDOM,2,0.6818944670631782,143
GEN9_A2_END_d05 | SLOPE_L_s1_K3@RANDOM,GEN9_A2_END_d05,SLOPE_L_s1_K3@RANDOM,3,0.6176255344237654,140
GEN9_A2_END_d05 | SLOPE_L_s1_K3@RANDOM,GEN9_A2_END_d05,SLOPE_L_s1_K3@RANDOM,5,0.5916821965849955,99
GEN9_A2_END_d05 | ZERO_SHOT,GEN9_A2_END_d05,ZERO_SHOT,0,1.0971676328948736,143
GEN9_A2_END_d05 | ZERO_SHOT@CENTRAL,GEN9_A2_END_d05,ZERO_SHOT@CENTRAL,1,1.0971676328948736,143
GEN9_A2_END_d05 | ZERO_SHOT@CENTRAL,GEN9_A2_END_d05,ZERO_SHOT@CENTRAL,2,1.0971676328948736,143
GEN9_A2_END_d05 | ZERO_SHOT@CENTRAL,GEN9_A2_END_d05,ZERO_SHOT@CENTRAL,3,1.1014233869872643,140
GEN9_A2_END_d05 | ZERO_SHOT@CENTRAL,GEN9_A2_END_d05,ZERO_SHOT@CENTRAL,5,1.1497257300301245,99
GEN9_A2_END_d05 | ZERO_SHOT@CENTRAL_THEN_SPREAD,GEN9_A2_END_d05,ZERO_SHOT@CENTRAL_THEN_SPREAD,1,1.0971676328948736,143
GEN9_A2_END_d05 | ZERO_SHOT@CENTRAL_THEN_SPREAD,GEN9_A2_END_d05,ZERO_SHOT@CENTRAL_THEN_SPREAD,2,1.0971676328948736,143
GEN9_A2_END_d05 | ZERO_SHOT@CENTRAL_THEN_SPREAD,GEN9_A2_END_d05,ZERO_SHOT@CENTRAL_THEN_SPREAD,3,1.1014233869872643,140
GEN9_A2_END_d05 | ZERO_SHOT@CENTRAL_THEN_SPREAD,GEN9_A2_END_d05,ZERO_SHOT@CENTRAL_THEN_SPREAD,5,1.1497257300301245,99
GEN9_A2_END_d05 | ZERO_SHOT@D_OPTIMAL,GEN9_A2_END_d05,ZERO_SHOT@D_OPTIMAL,1,1.0971676328948736,143
GEN9_A2_END_d05 | ZERO_SHOT@D_OPTIMAL,GEN9_A2_END_d05,ZERO_SHOT@D_OPTIMAL,2,1.0971676328948736,143
GEN9_A2_END_d05 | ZERO_SHOT@D_OPTIMAL,GEN9_A2_END_d05,ZERO_SHOT@D_OPTIMAL,3,1.1014233869872643,140
GEN9_A2_END_d05 | ZERO_SHOT@D_OPTIMAL,GEN9_A2_END_d05,ZERO_SHOT@D_OPTIMAL,5,1.1497257300301245,99
GEN9_A2_END_d05 | ZERO_SHOT@MEDOID,GEN9_A2_END_d05,ZERO_SHOT@MEDOID,1,1.0971676328948736,143
GEN9_A2_END_d05 | ZERO_SHOT@MEDOID,GEN9_A2_END_d05,ZERO_SHOT@MEDOID,2,1.0971676328948736,143
GEN9_A2_END_d05 | ZERO_SHOT@MEDOID,GEN9_A2_END_d05,ZERO_SHOT@MEDOID,3,1.1014233869872643,140
GEN9_A2_END_d05 | ZERO_SHOT@MEDOID,GEN9_A2_END_d05,ZERO_SHOT@MEDOID,5,1.1497257300301245,99
GEN9_A2_END_d05 | ZERO_SHOT@ORACLE[OFFSET_K1],GEN9_A2_END_d05,ZERO_SHOT@ORACLE[OFFSET_K1],1,1.0971676328948736,143
GEN9_A2_END_d05 | ZERO_SHOT@ORACLE[OFFSET_K1],GEN9_A2_END_d05,ZERO_SHOT@ORACLE[OFFSET_K1],2,1.0971676328948736,143
GEN9_A2_END_d05 | ZERO_SHOT@ORACLE[OFFSET_K1],GEN9_A2_END_d05,ZERO_SHOT@ORACLE[OFFSET_K1],3,1.1014233869872643,140
GEN9_A2_END_d05 | ZERO_SHOT@ORACLE[OFFSET_K1],GEN9_A2_END_d05,ZERO_SHOT@ORACLE[OFFSET_K1],5,1.1497257300301245,99
GEN9_A2_END_d05 | ZERO_SHOT@RANDOM,GEN9_A2_END_d05,ZERO_SHOT@RANDOM,1,1.0971676328948736,143
GEN9_A2_END_d05 | ZERO_SHOT@RANDOM,GEN9_A2_END_d05,ZERO_SHOT@RANDOM,2,1.0971676328948736,143
GEN9_A2_END_d05 | ZERO_SHOT@RANDOM,GEN9_A2_END_d05,ZERO_SHOT@RANDOM,3,1.1014233869872643,140
GEN9_A2_END_d05 | ZERO_SHOT@RANDOM,GEN9_A2_END_d05,ZERO_SHOT@RANDOM,5,1.1497257300301245,99
GEN9_A3_RAND_d05 | NEAREST_OBSERVED@CENTRAL,GEN9_A3_RAND_d05,NEAREST_OBSERVED@CENTRAL,1,0.7575156334349555,143
GEN9_A3_RAND_d05 | NEAREST_OBSERVED@CENTRAL,GEN9_A3_RAND_d05,NEAREST_OBSERVED@CENTRAL,2,0.6934242213120548,143
GEN9_A3_RAND_d05 | NEAREST_OBSERVED@CENTRAL,GEN9_A3_RAND_d05,NEAREST_OBSERVED@CENTRAL,3,0.6147843772570644,140
GEN9_A3_RAND_d05 | NEAREST_OBSERVED@CENTRAL,GEN9_A3_RAND_d05,NEAREST_OBSERVED@CENTRAL,5,0.6062102267411391,99
GEN9_A3_RAND_d05 | NEAREST_OBSERVED@CENTRAL_THEN_SPREAD,GEN9_A3_RAND_d05,NEAREST_OBSERVED@CENTRAL_THEN_SPREAD,1,0.7538848498932323,143
GEN9_A3_RAND_d05 | NEAREST_OBSERVED@CENTRAL_THEN_SPREAD,GEN9_A3_RAND_d05,NEAREST_OBSERVED@CENTRAL_THEN_SPREAD,2,0.6178749916954337,143
GEN9_A3_RAND_d05 | NEAREST_OBSERVED@CENTRAL_THEN_SPREAD,GEN9_A3_RAND_d05,NEAREST_OBSERVED@CENTRAL_THEN_SPREAD,3,0.5392852737342606,140
GEN9_A3_RAND_d05 | NEAREST_OBSERVED@CENTRAL_THEN_SPREAD,GEN9_A3_RAND_d05,NEAREST_OBSERVED@CENTRAL_THEN_SPREAD,5,0.5191199199517904,99
GEN9_A3_RAND_d05 | NEAREST_OBSERVED@D_OPTIMAL,GEN9_A3_RAND_d05,NEAREST_OBSERVED@D_OPTIMAL,1,1.0636892959958917,143
GEN9_A3_RAND_d05 | NEAREST_OBSERVED@D_OPTIMAL,GEN9_A3_RAND_d05,NEAREST_OBSERVED@D_OPTIMAL,2,0.6825644627491755,143
GEN9_A3_RAND_d05 | NEAREST_OBSERVED@D_OPTIMAL,GEN9_A3_RAND_d05,NEAREST_OBSERVED@D_OPTIMAL,3,0.5815156022922564,140
GEN9_A3_RAND_d05 | NEAREST_OBSERVED@D_OPTIMAL,GEN9_A3_RAND_d05,NEAREST_OBSERVED@D_OPTIMAL,5,0.5533122148454758,99
GEN9_A3_RAND_d05 | NEAREST_OBSERVED@MEDOID,GEN9_A3_RAND_d05,NEAREST_OBSERVED@MEDOID,1,0.7538848498932323,143
GEN9_A3_RAND_d05 | NEAREST_OBSERVED@MEDOID,GEN9_A3_RAND_d05,NEAREST_OBSERVED@MEDOID,2,0.6981585258122832,143
GEN9_A3_RAND_d05 | NEAREST_OBSERVED@MEDOID,GEN9_A3_RAND_d05,NEAREST_OBSERVED@MEDOID,3,0.6238363810167294,140
GEN9_A3_RAND_d05 | NEAREST_OBSERVED@MEDOID,GEN9_A3_RAND_d05,NEAREST_OBSERVED@MEDOID,5,0.6217730265965451,99
GEN9_A3_RAND_d05 | NEAREST_OBSERVED@ORACLE[OFFSET_K1],GEN9_A3_RAND_d05,NEAREST_OBSERVED@ORACLE[OFFSET_K1],1,0.6456085233606291,143
GEN9_A3_RAND_d05 | NEAREST_OBSERVED@ORACLE[OFFSET_K1],GEN9_A3_RAND_d05,NEAREST_OBSERVED@ORACLE[OFFSET_K1],2,0.5660665176310062,143
GEN9_A3_RAND_d05 | NEAREST_OBSERVED@ORACLE[OFFSET_K1],GEN9_A3_RAND_d05,NEAREST_OBSERVED@ORACLE[OFFSET_K1],3,0.5357370906001147,140
GEN9_A3_RAND_d05 | NEAREST_OBSERVED@ORACLE[OFFSET_K1],GEN9_A3_RAND_d05,NEAREST_OBSERVED@ORACLE[OFFSET_K1],5,0.5389781539619155,99
GEN9_A3_RAND_d05 | NEAREST_OBSERVED@RANDOM,GEN9_A3_RAND_d05,NEAREST_OBSERVED@RANDOM,1,0.84589642363874,143
GEN9_A3_RAND_d05 | NEAREST_OBSERVED@RANDOM,GEN9_A3_RAND_d05,NEAREST_OBSERVED@RANDOM,2,0.6719450572324007,143
GEN9_A3_RAND_d05 | NEAREST_OBSERVED@RANDOM,GEN9_A3_RAND_d05,NEAREST_OBSERVED@RANDOM,3,0.5889279207130579,140
GEN9_A3_RAND_d05 | NEAREST_OBSERVED@RANDOM,GEN9_A3_RAND_d05,NEAREST_OBSERVED@RANDOM,5,0.5619447134754055,99
GEN9_A3_RAND_d05 | NO_MODEL@CENTRAL,GEN9_A3_RAND_d05,NO_MODEL@CENTRAL,1,0.7575156334349555,143
GEN9_A3_RAND_d05 | NO_MODEL@CENTRAL,GEN9_A3_RAND_d05,NO_MODEL@CENTRAL,2,0.7290041084193523,143
GEN9_A3_RAND_d05 | NO_MODEL@CENTRAL,GEN9_A3_RAND_d05,NO_MODEL@CENTRAL,3,0.7139530045534407,140
GEN9_A3_RAND_d05 | NO_MODEL@CENTRAL,GEN9_A3_RAND_d05,NO_MODEL@CENTRAL,5,0.7612714879985231,99
GEN9_A3_RAND_d05 | NO_MODEL@CENTRAL_THEN_SPREAD,GEN9_A3_RAND_d05,NO_MODEL@CENTRAL_THEN_SPREAD,1,0.7538848498932323,143
GEN9_A3_RAND_d05 | NO_MODEL@CENTRAL_THEN_SPREAD,GEN9_A3_RAND_d05,NO_MODEL@CENTRAL_THEN_SPREAD,2,0.7281122188801588,143
GEN9_A3_RAND_d05 | NO_MODEL@CENTRAL_THEN_SPREAD,GEN9_A3_RAND_d05,NO_MODEL@CENTRAL_THEN_SPREAD,3,0.7172105407461676,140
GEN9_A3_RAND_d05 | NO_MODEL@CENTRAL_THEN_SPREAD,GEN9_A3_RAND_d05,NO_MODEL@CENTRAL_THEN_SPREAD,5,0.7615849126435005,99
GEN9_A3_RAND_d05 | NO_MODEL@D_OPTIMAL,GEN9_A3_RAND_d05,NO_MODEL@D_OPTIMAL,1,1.0636892959958917,143
GEN9_A3_RAND_d05 | NO_MODEL@D_OPTIMAL,GEN9_A3_RAND_d05,NO_MODEL@D_OPTIMAL,2,0.7561055897239792,143
GEN9_A3_RAND_d05 | NO_MODEL@D_OPTIMAL,GEN9_A3_RAND_d05,NO_MODEL@D_OPTIMAL,3,0.74581503755955,140
GEN9_A3_RAND_d05 | NO_MODEL@D_OPTIMAL,GEN9_A3_RAND_d05,NO_MODEL@D_OPTIMAL,5,0.7761169849969408,99
GEN9_A3_RAND_d05 | NO_MODEL@MEDOID,GEN9_A3_RAND_d05,NO_MODEL@MEDOID,1,0.7538848498932323,143
GEN9_A3_RAND_d05 | NO_MODEL@MEDOID,GEN9_A3_RAND_d05,NO_MODEL@MEDOID,2,0.7318114593322019,143
GEN9_A3_RAND_d05 | NO_MODEL@MEDOID,GEN9_A3_RAND_d05,NO_MODEL@MEDOID,3,0.7192407977421663,140
GEN9_A3_RAND_d05 | NO_MODEL@MEDOID,GEN9_A3_RAND_d05,NO_MODEL@MEDOID,5,0.7657437731812652,99
GEN9_A3_RAND_d05 | NO_MODEL@ORACLE[OFFSET_K1],GEN9_A3_RAND_d05,NO_MODEL@ORACLE[OFFSET_K1],1,0.6456085233606291,143
GEN9_A3_RAND_d05 | NO_MODEL@ORACLE[OFFSET_K1],GEN9_A3_RAND_d05,NO_MODEL@ORACLE[OFFSET_K1],2,0.6235751909150326,143
GEN9_A3_RAND_d05 | NO_MODEL@ORACLE[OFFSET_K1],GEN9_A3_RAND_d05,NO_MODEL@ORACLE[OFFSET_K1],3,0.6447013851394403,140
GEN9_A3_RAND_d05 | NO_MODEL@ORACLE[OFFSET_K1],GEN9_A3_RAND_d05,NO_MODEL@ORACLE[OFFSET_K1],5,0.7037036038644569,99
GEN9_A3_RAND_d05 | NO_MODEL@RANDOM,GEN9_A3_RAND_d05,NO_MODEL@RANDOM,1,0.84589642363874,143
GEN9_A3_RAND_d05 | NO_MODEL@RANDOM,GEN9_A3_RAND_d05,NO_MODEL@RANDOM,2,0.7538060274474901,143
GEN9_A3_RAND_d05 | NO_MODEL@RANDOM,GEN9_A3_RAND_d05,NO_MODEL@RANDOM,3,0.7293150496401231,140
GEN9_A3_RAND_d05 | NO_MODEL@RANDOM,GEN9_A3_RAND_d05,NO_MODEL@RANDOM,5,0.7687039885593794,99
GEN9_A3_RAND_d05 | OFFSET_K1@CENTRAL,GEN9_A3_RAND_d05,OFFSET_K1@CENTRAL,1,0.7022457535091123,143
GEN9_A3_RAND_d05 | OFFSET_K1@CENTRAL,GEN9_A3_RAND_d05,OFFSET_K1@CENTRAL,2,0.6663074653575374,143
GEN9_A3_RAND_d05 | OFFSET_K1@CENTRAL,GEN9_A3_RAND_d05,OFFSET_K1@CENTRAL,3,0.6473023359241489,140
GEN9_A3_RAND_d05 | OFFSET_K1@CENTRAL,GEN9_A3_RAND_d05,OFFSET_K1@CENTRAL,5,0.6625420730903283,99
GEN9_A3_RAND_d05 | OFFSET_K1@CENTRAL_THEN_SPREAD,GEN9_A3_RAND_d05,OFFSET_K1@CENTRAL_THEN_SPREAD,1,0.7027632640393604,143
GEN9_A3_RAND_d05 | OFFSET_K1@CENTRAL_THEN_SPREAD,GEN9_A3_RAND_d05,OFFSET_K1@CENTRAL_THEN_SPREAD,2,0.6703844544142192,143
GEN9_A3_RAND_d05 | OFFSET_K1@CENTRAL_THEN_SPREAD,GEN9_A3_RAND_d05,OFFSET_K1@CENTRAL_THEN_SPREAD,3,0.6482682806244457,140
GEN9_A3_RAND_d05 | OFFSET_K1@CENTRAL_THEN_SPREAD,GEN9_A3_RAND_d05,OFFSET_K1@CENTRAL_THEN_SPREAD,5,0.668482111806768,99
GEN9_A3_RAND_d05 | OFFSET_K1@D_OPTIMAL,GEN9_A3_RAND_d05,OFFSET_K1@D_OPTIMAL,1,0.9554375999043472,143
GEN9_A3_RAND_d05 | OFFSET_K1@D_OPTIMAL,GEN9_A3_RAND_d05,OFFSET_K1@D_OPTIMAL,2,0.687477346450539,143
GEN9_A3_RAND_d05 | OFFSET_K1@D_OPTIMAL,GEN9_A3_RAND_d05,OFFSET_K1@D_OPTIMAL,3,0.6673330925344736,140
GEN9_A3_RAND_d05 | OFFSET_K1@D_OPTIMAL,GEN9_A3_RAND_d05,OFFSET_K1@D_OPTIMAL,5,0.6745207556372138,99
GEN9_A3_RAND_d05 | OFFSET_K1@MEDOID,GEN9_A3_RAND_d05,OFFSET_K1@MEDOID,1,0.7027632640393604,143
GEN9_A3_RAND_d05 | OFFSET_K1@MEDOID,GEN9_A3_RAND_d05,OFFSET_K1@MEDOID,2,0.6702204391600508,143
GEN9_A3_RAND_d05 | OFFSET_K1@MEDOID,GEN9_A3_RAND_d05,OFFSET_K1@MEDOID,3,0.6500192068379053,140
GEN9_A3_RAND_d05 | OFFSET_K1@MEDOID,GEN9_A3_RAND_d05,OFFSET_K1@MEDOID,5,0.6680679341209191,99
GEN9_A3_RAND_d05 | OFFSET_K1@ORACLE[OFFSET_K1],GEN9_A3_RAND_d05,OFFSET_K1@ORACLE[OFFSET_K1],1,0.5163772890568533,143
GEN9_A3_RAND_d05 | OFFSET_K1@ORACLE[OFFSET_K1],GEN9_A3_RAND_d05,OFFSET_K1@ORACLE[OFFSET_K1],2,0.5218601424941391,143
GEN9_A3_RAND_d05 | OFFSET_K1@ORACLE[OFFSET_K1],GEN9_A3_RAND_d05,OFFSET_K1@ORACLE[OFFSET_K1],3,0.5521794011155389,140
GEN9_A3_RAND_d05 | OFFSET_K1@ORACLE[OFFSET_K1],GEN9_A3_RAND_d05,OFFSET_K1@ORACLE[OFFSET_K1],5,0.5879177525537369,99
GEN9_A3_RAND_d05 | OFFSET_K1@RANDOM,GEN9_A3_RAND_d05,OFFSET_K1@RANDOM,1,0.7737525271965006,143
GEN9_A3_RAND_d05 | OFFSET_K1@RANDOM,GEN9_A3_RAND_d05,OFFSET_K1@RANDOM,2,0.6860567274341864,143
GEN9_A3_RAND_d05 | OFFSET_K1@RANDOM,GEN9_A3_RAND_d05,OFFSET_K1@RANDOM,3,0.6590778918869472,140
GEN9_A3_RAND_d05 | OFFSET_K1@RANDOM,GEN9_A3_RAND_d05,OFFSET_K1@RANDOM,5,0.6673091773404292,99
GEN9_A3_RAND_d05 | OFFSET_K2@CENTRAL,GEN9_A3_RAND_d05,OFFSET_K2@CENTRAL,1,0.7022457535091123,143
GEN9_A3_RAND_d05 | OFFSET_K2@CENTRAL,GEN9_A3_RAND_d05,OFFSET_K2@CENTRAL,2,0.663433774397407,143
GEN9_A3_RAND_d05 | OFFSET_K2@CENTRAL,GEN9_A3_RAND_d05,OFFSET_K2@CENTRAL,3,0.6356289156158662,140
GEN9_A3_RAND_d05 | OFFSET_K2@CENTRAL,GEN9_A3_RAND_d05,OFFSET_K2@CENTRAL,5,0.621323654505875,99
GEN9_A3_RAND_d05 | OFFSET_K2@CENTRAL_THEN_SPREAD,GEN9_A3_RAND_d05,OFFSET_K2@CENTRAL_THEN_SPREAD,1,0.7027632640393604,143
GEN9_A3_RAND_d05 | OFFSET_K2@CENTRAL_THEN_SPREAD,GEN9_A3_RAND_d05,OFFSET_K2@CENTRAL_THEN_SPREAD,2,0.642044745414965,143
GEN9_A3_RAND_d05 | OFFSET_K2@CENTRAL_THEN_SPREAD,GEN9_A3_RAND_d05,OFFSET_K2@CENTRAL_THEN_SPREAD,3,0.6083858687612801,140
GEN9_A3_RAND_d05 | OFFSET_K2@CENTRAL_THEN_SPREAD,GEN9_A3_RAND_d05,OFFSET_K2@CENTRAL_THEN_SPREAD,5,0.6026493378970484,99
GEN9_A3_RAND_d05 | OFFSET_K2@D_OPTIMAL,GEN9_A3_RAND_d05,OFFSET_K2@D_OPTIMAL,1,0.9554375999043472,143
GEN9_A3_RAND_d05 | OFFSET_K2@D_OPTIMAL,GEN9_A3_RAND_d05,OFFSET_K2@D_OPTIMAL,2,0.6583274008559468,143
GEN9_A3_RAND_d05 | OFFSET_K2@D_OPTIMAL,GEN9_A3_RAND_d05,OFFSET_K2@D_OPTIMAL,3,0.6227441127456151,140
GEN9_A3_RAND_d05 | OFFSET_K2@D_OPTIMAL,GEN9_A3_RAND_d05,OFFSET_K2@D_OPTIMAL,5,0.598878872411295,99
GEN9_A3_RAND_d05 | OFFSET_K2@MEDOID,GEN9_A3_RAND_d05,OFFSET_K2@MEDOID,1,0.7027632640393604,143
GEN9_A3_RAND_d05 | OFFSET_K2@MEDOID,GEN9_A3_RAND_d05,OFFSET_K2@MEDOID,2,0.6683042423966247,143
GEN9_A3_RAND_d05 | OFFSET_K2@MEDOID,GEN9_A3_RAND_d05,OFFSET_K2@MEDOID,3,0.6390470354882184,140
GEN9_A3_RAND_d05 | OFFSET_K2@MEDOID,GEN9_A3_RAND_d05,OFFSET_K2@MEDOID,5,0.6277995822284929,99
GEN9_A3_RAND_d05 | OFFSET_K2@ORACLE[OFFSET_K1],GEN9_A3_RAND_d05,OFFSET_K2@ORACLE[OFFSET_K1],1,0.5163772890568533,143
GEN9_A3_RAND_d05 | OFFSET_K2@ORACLE[OFFSET_K1],GEN9_A3_RAND_d05,OFFSET_K2@ORACLE[OFFSET_K1],2,0.5174755400105263,143
GEN9_A3_RAND_d05 | OFFSET_K2@ORACLE[OFFSET_K1],GEN9_A3_RAND_d05,OFFSET_K2@ORACLE[OFFSET_K1],3,0.5403707618364499,140
GEN9_A3_RAND_d05 | OFFSET_K2@ORACLE[OFFSET_K1],GEN9_A3_RAND_d05,OFFSET_K2@ORACLE[OFFSET_K1],5,0.5508762646046647,99
GEN9_A3_RAND_d05 | OFFSET_K2@RANDOM,GEN9_A3_RAND_d05,OFFSET_K2@RANDOM,1,0.7737525271965006,143
GEN9_A3_RAND_d05 | OFFSET_K2@RANDOM,GEN9_A3_RAND_d05,OFFSET_K2@RANDOM,2,0.6719452789946948,143
GEN9_A3_RAND_d05 | OFFSET_K2@RANDOM,GEN9_A3_RAND_d05,OFFSET_K2@RANDOM,3,0.6287984034446391,140
GEN9_A3_RAND_d05 | OFFSET_K2@RANDOM,GEN9_A3_RAND_d05,OFFSET_K2@RANDOM,5,0.6061164225379403,99
GEN9_A3_RAND_d05 | OFFSET_K3@CENTRAL,GEN9_A3_RAND_d05,OFFSET_K3@CENTRAL,1,0.7022457535091123,143
GEN9_A3_RAND_d05 | OFFSET_K3@CENTRAL,GEN9_A3_RAND_d05,OFFSET_K3@CENTRAL,2,0.6579032408229053,143
GEN9_A3_RAND_d05 | OFFSET_K3@CENTRAL,GEN9_A3_RAND_d05,OFFSET_K3@CENTRAL,3,0.6100208356498683,140
GEN9_A3_RAND_d05 | OFFSET_K3@CENTRAL,GEN9_A3_RAND_d05,OFFSET_K3@CENTRAL,5,0.5997248918630643,99
GEN9_A3_RAND_d05 | OFFSET_K3@CENTRAL_THEN_SPREAD,GEN9_A3_RAND_d05,OFFSET_K3@CENTRAL_THEN_SPREAD,1,0.7027632640393604,143
GEN9_A3_RAND_d05 | OFFSET_K3@CENTRAL_THEN_SPREAD,GEN9_A3_RAND_d05,OFFSET_K3@CENTRAL_THEN_SPREAD,2,0.6018793614558866,143
GEN9_A3_RAND_d05 | OFFSET_K3@CENTRAL_THEN_SPREAD,GEN9_A3_RAND_d05,OFFSET_K3@CENTRAL_THEN_SPREAD,3,0.542233673058321,140
GEN9_A3_RAND_d05 | OFFSET_K3@CENTRAL_THEN_SPREAD,GEN9_A3_RAND_d05,OFFSET_K3@CENTRAL_THEN_SPREAD,5,0.530499583024491,99
GEN9_A3_RAND_d05 | OFFSET_K3@D_OPTIMAL,GEN9_A3_RAND_d05,OFFSET_K3@D_OPTIMAL,1,0.9554375999043472,143
GEN9_A3_RAND_d05 | OFFSET_K3@D_OPTIMAL,GEN9_A3_RAND_d05,OFFSET_K3@D_OPTIMAL,2,0.609514288752094,143
GEN9_A3_RAND_d05 | OFFSET_K3@D_OPTIMAL,GEN9_A3_RAND_d05,OFFSET_K3@D_OPTIMAL,3,0.5608237569295035,140
GEN9_A3_RAND_d05 | OFFSET_K3@D_OPTIMAL,GEN9_A3_RAND_d05,OFFSET_K3@D_OPTIMAL,5,0.5260638874014605,99
GEN9_A3_RAND_d05 | OFFSET_K3@MEDOID,GEN9_A3_RAND_d05,OFFSET_K3@MEDOID,1,0.7027632640393604,143
GEN9_A3_RAND_d05 | OFFSET_K3@MEDOID,GEN9_A3_RAND_d05,OFFSET_K3@MEDOID,2,0.6630591660953774,143
GEN9_A3_RAND_d05 | OFFSET_K3@MEDOID,GEN9_A3_RAND_d05,OFFSET_K3@MEDOID,3,0.6155967060283299,140
GEN9_A3_RAND_d05 | OFFSET_K3@MEDOID,GEN9_A3_RAND_d05,OFFSET_K3@MEDOID,5,0.6092703911689883,99
GEN9_A3_RAND_d05 | OFFSET_K3@ORACLE[OFFSET_K1],GEN9_A3_RAND_d05,OFFSET_K3@ORACLE[OFFSET_K1],1,0.5163772890568533,143
GEN9_A3_RAND_d05 | OFFSET_K3@ORACLE[OFFSET_K1],GEN9_A3_RAND_d05,OFFSET_K3@ORACLE[OFFSET_K1],2,0.5069807829242191,143
GEN9_A3_RAND_d05 | OFFSET_K3@ORACLE[OFFSET_K1],GEN9_A3_RAND_d05,OFFSET_K3@ORACLE[OFFSET_K1],3,0.5143324779224612,140
GEN9_A3_RAND_d05 | OFFSET_K3@ORACLE[OFFSET_K1],GEN9_A3_RAND_d05,OFFSET_K3@ORACLE[OFFSET_K1],5,0.5274202082930867,99
GEN9_A3_RAND_d05 | OFFSET_K3@RANDOM,GEN9_A3_RAND_d05,OFFSET_K3@RANDOM,1,0.7737525271965006,143
GEN9_A3_RAND_d05 | OFFSET_K3@RANDOM,GEN9_A3_RAND_d05,OFFSET_K3@RANDOM,2,0.6434257619071294,143
GEN9_A3_RAND_d05 | OFFSET_K3@RANDOM,GEN9_A3_RAND_d05,OFFSET_K3@RANDOM,3,0.5818681437878762,140
GEN9_A3_RAND_d05 | OFFSET_K3@RANDOM,GEN9_A3_RAND_d05,OFFSET_K3@RANDOM,5,0.5517709198785369,99
GEN9_A3_RAND_d05 | SERIES_MAP@CENTRAL,GEN9_A3_RAND_d05,SERIES_MAP@CENTRAL,1,0.7022457535091123,143
GEN9_A3_RAND_d05 | SERIES_MAP@CENTRAL,GEN9_A3_RAND_d05,SERIES_MAP@CENTRAL,2,0.6598054700437553,143
GEN9_A3_RAND_d05 | SERIES_MAP@CENTRAL,GEN9_A3_RAND_d05,SERIES_MAP@CENTRAL,3,0.6344889300108525,140
GEN9_A3_RAND_d05 | SERIES_MAP@CENTRAL,GEN9_A3_RAND_d05,SERIES_MAP@CENTRAL,5,0.6291656169723432,99
GEN9_A3_RAND_d05 | SERIES_MAP@CENTRAL_THEN_SPREAD,GEN9_A3_RAND_d05,SERIES_MAP@CENTRAL_THEN_SPREAD,1,0.7027632640393604,143
GEN9_A3_RAND_d05 | SERIES_MAP@CENTRAL_THEN_SPREAD,GEN9_A3_RAND_d05,SERIES_MAP@CENTRAL_THEN_SPREAD,2,0.6644267997532964,143
GEN9_A3_RAND_d05 | SERIES_MAP@CENTRAL_THEN_SPREAD,GEN9_A3_RAND_d05,SERIES_MAP@CENTRAL_THEN_SPREAD,3,0.633092623640491,140
GEN9_A3_RAND_d05 | SERIES_MAP@CENTRAL_THEN_SPREAD,GEN9_A3_RAND_d05,SERIES_MAP@CENTRAL_THEN_SPREAD,5,0.6331800342461984,99
GEN9_A3_RAND_d05 | SERIES_MAP@D_OPTIMAL,GEN9_A3_RAND_d05,SERIES_MAP@D_OPTIMAL,1,0.9554375999043472,143
GEN9_A3_RAND_d05 | SERIES_MAP@D_OPTIMAL,GEN9_A3_RAND_d05,SERIES_MAP@D_OPTIMAL,2,0.6849742297319876,143
GEN9_A3_RAND_d05 | SERIES_MAP@D_OPTIMAL,GEN9_A3_RAND_d05,SERIES_MAP@D_OPTIMAL,3,0.6566845704767001,140
GEN9_A3_RAND_d05 | SERIES_MAP@D_OPTIMAL,GEN9_A3_RAND_d05,SERIES_MAP@D_OPTIMAL,5,0.6412065125929277,99
GEN9_A3_RAND_d05 | SERIES_MAP@MEDOID,GEN9_A3_RAND_d05,SERIES_MAP@MEDOID,1,0.7027632640393604,143
GEN9_A3_RAND_d05 | SERIES_MAP@MEDOID,GEN9_A3_RAND_d05,SERIES_MAP@MEDOID,2,0.6635715819080154,143
GEN9_A3_RAND_d05 | SERIES_MAP@MEDOID,GEN9_A3_RAND_d05,SERIES_MAP@MEDOID,3,0.6374010815607087,140
GEN9_A3_RAND_d05 | SERIES_MAP@MEDOID,GEN9_A3_RAND_d05,SERIES_MAP@MEDOID,5,0.6345862671309536,99
GEN9_A3_RAND_d05 | SERIES_MAP@ORACLE[OFFSET_K1],GEN9_A3_RAND_d05,SERIES_MAP@ORACLE[OFFSET_K1],1,0.5163772890568533,143
GEN9_A3_RAND_d05 | SERIES_MAP@ORACLE[OFFSET_K1],GEN9_A3_RAND_d05,SERIES_MAP@ORACLE[OFFSET_K1],2,0.523147334480111,143
GEN9_A3_RAND_d05 | SERIES_MAP@ORACLE[OFFSET_K1],GEN9_A3_RAND_d05,SERIES_MAP@ORACLE[OFFSET_K1],3,0.5510473911438639,140
